id,time,item,qty,cheese,mayo,source,ketchup,salt
1104,2023-10-08 18:12:41.373000,ポテト,1,false,false,false,ture,false
1105,2023-10-08 18:12:41.373000,揚げたこ焼き,1,false,ture,false,false,false
1106,2023-10-08 18:12:52.913000,麦茶,1,false,false,false,false,false
1107,2023-10-08 18:13:41.004000,ポテト,1,false,false,false,false,ture
1108,2023-10-08 18:15:21.472000,揚げたこ焼き,3,false,ture,false,false,false
1109,2023-10-08 18:15:21.472000,ポテト,3,false,false,false,false,ture
1110,2023-10-08 18:15:01.068000,揚げたこ焼き,1,false,ture,false,false,false
1111,2023-10-08 18:15:01.068000,ポテト,1,false,false,false,false,ture
1112,2023-10-08 18:20:07.763000,ポテト,1,false,false,false,ture,false
1113,2023-10-08 18:37:56.798000,揚げたこ焼き,1,false,ture,false,false,false
1114,2023-10-08 18:39:00.017000,ポテト,1,false,false,false,ture,false
1115,2023-10-08 18:39:23.655000,揚げたこ焼き,1,false,ture,false,false,false
1116,2023-10-08 18:40:57.983000,揚げたこ焼き,5,ture,false,false,false,false
1117,2023-10-08 18:40:57.983000,ポテト,5,ture,false,false,false,false
1118,2023-10-08 18:44:57.483000,揚げたこ焼き,1,ture,false,false,false,false
1119,2023-10-08 18:48:35.493000,ポテト,1,ture,false,false,false,false
1120,2023-10-08 18:48:35.493000,ポテト,1,ture,false,false,false,false
1121,2023-10-08 18:48:35.493000,揚げたこ焼き,1,ture,false,false,false,false
1122,2023-10-08 18:48:35.493000,揚げたこ焼き,1,ture,false,false,false,false
1123,2023-10-08 18:54:26.900000,揚げたこ焼き,1,ture,false,false,false,false
1124,2023-10-08 18:55:10.128000,揚げたこ焼き,1,false,ture,false,false,false
1125,2023-10-08 18:55:47.600000,揚げたこ焼き,1,false,ture,false,false,false
1126,2023-10-08 18:58:39.011000,揚げたこ焼き,2,false,ture,false,false,false
1127,2023-10-08 18:58:59.929000,揚げたこ焼き,1,false,ture,false,false,false
1128,2023-10-08 18:59:13.325000,揚げたこ焼き,1,ture,false,false,false,false
1129,2023-10-08 18:59:32.030000,揚げたこ焼き,2,ture,false,false,false,false
1130,2023-10-08 18:59:54.269000,揚げたこ焼き,2,false,ture,false,false,false
